id,source,institution_name,phone,contact_name,contact_position,contact_email,contact_phone,address,website,programs,location_parsed.city,location_parsed.state,location_parsed.country,processed_at,program_categories.welding,program_categories.hvac,program_categories.automotive,program_categories.construction,program_categories.electronics,program_categories.machining,program_categories.cad_cam,program_categories.plumbing,program_categories.woodworking
ts_0132,TRADE_SCHOOLS,Fullerton College,7149927000,Cynthia Olivo,President,colivo@fullcoll.edu,7147325050,"321 E Chapman Avenue, Fullerton, CA 92832-2095",www.fullcoll.edu/,Construction|Diesel & Automotive Tech|CAD/CAM Drafting |Welding|Machine & Mechanical Systems,321 E Chapman Avenue,Fullerton,CA 92832-2095,2025-09-22T09:01:54.561898,True,False,True,True,False,True,True,False,False
ts_0133,TRADE_SCHOOLS,Glendale Community College,8182401000,Federico Saucedo,Dean of Workforce Development,fsaucedo@glendale.edu,81824010005158,"1500 N Verdugo Rd, Glendale, CA 91208-2894",https://www.glendale.edu/,Welding|CAD/CAM Drafting |Electronics,1500 N Verdugo Rd,Glendale,CA 91208-2894,2025-09-22T09:01:54.561918,True,False,False,False,True,False,True,False,False
ts_0135,TRADE_SCHOOLS,Golden West College,7148927711,Meridith Randall,President,mrandall12@gwc.cccd.edu,7148958178,"15744 Goldenwest St., Huntington Beach, CA 92647-2710",www.goldenwestcollege.edu/,Diesel & Automotive Tech|CAD/CAM Drafting,15744 Goldenwest St.,Huntington Beach,CA 92647-2710,2025-09-22T09:01:54.561947,False,False,True,False,False,False,True,False,False
ts_0137,TRADE_SCHOOLS,Institute for Business and Technology,8009153562,General Phone,General Phone,—,8009153562,"2400 Walsh Avenue, Santa Clara, CA 95051-1303",https://ibt.edu/,Electronics|Diesel & Automotive Tech|HVAC,2400 Walsh Avenue,Santa Clara,CA 95051-1303,2025-09-22T09:01:54.561976,False,True,True,False,True,False,False,False,False
ts_0138,TRADE_SCHOOLS,Irvine Valley College,9494515100,Sandy Jeffries,Office of the President Manager,—,9494515210,"5500 Irvine Center Drive, Irvine, CA 92618-0301",https://www.ivc.edu/,CAD/CAM Drafting |Electronics,5500 Irvine Center Drive,Irvine,CA 92618-0301,2025-09-22T09:01:54.561996,False,False,False,False,True,False,True,False,False
ts_0139,TRADE_SCHOOLS,Reedley College,5594943000,Sarina Navarro,Executive Assistant to the President,sarina.navarro@reedleycollege.edu,55949430023002,"995 N Reed Ave, Reedley, CA 93654",www.reedleycollege.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,995 N Reed Ave,Reedley,CA 93654,2025-09-22T09:01:54.562016,True,False,True,False,False,True,False,False,False
ts_0140,TRADE_SCHOOLS,Laney College,5108345740,Judy Mei,Executive Assistant to the President,jmei@peralta.edu,,"900 Fallon Sreet, Oakland, CA 94607",laney.edu/,Welding|HVAC|Woodworking & Carpentry|Construction|Machine & Mechanical Systems,900 Fallon Sreet,Oakland,CA 94607,2025-09-22T09:01:54.562037,True,True,False,True,False,True,False,False,True
ts_0142,TRADE_SCHOOLS,Lassen Community College,5302576181,Carie Camacho,Interim President,ccamacho@lassencollege.edu,5302518820,"478-200 Hwy 139, Susanville, CA 96130",www.lassencollege.edu/,Diesel & Automotive Tech|Welding,478-200 Hwy 139,Susanville,CA 96130,2025-09-22T09:01:54.562066,True,False,True,False,False,False,False,False,False
ts_0144,TRADE_SCHOOLS,Long Beach City College,5629384111,Mike Muñoz,Superintendent President,mmunoz@lbcc.edu,,"4901 E. Carson St., Long Beach, CA 90808-1706",www.lbcc.edu/,Diesel & Automotive Tech|Welding|Construction|Electronics,4901 E. Carson St.,Long Beach,CA 90808-1706,2025-09-22T09:01:54.562094,True,False,True,True,True,False,False,False,False
ts_0146,TRADE_SCHOOLS,Los Angeles Pierce College,8187196401,Jason Cifra,Vice President Of Student Services,cifrajs@piercecollege.edu,8187103343,"6201 Winnetka Ave, Woodland Hills, CA 91371-0002",www.lapc.edu/,Diesel & Automotive Tech|Welding,6201 Winnetka Ave,Woodland Hills,CA 91371-0002,2025-09-22T09:01:54.562123,True,False,True,False,False,False,False,False,False
ts_0148,TRADE_SCHOOLS,Los Angeles Trade Technical College,2137637000,Saudeka Shabazz,Department Chair of Academic and Workforce Connections,shabazss@lattc.edu,,"400 W Washington Blvd, Los Angeles, CA 90015-4181",www.lattc.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|Construction|HVAC|Welding|Plumbing & Pipefitting|Electronics|Machine & Mechanical Systems,400 W Washington Blvd,Los Angeles,CA 90015-4181,2025-09-22T09:01:54.562151,True,True,True,True,True,True,False,True,True
ts_0150,TRADE_SCHOOLS,Los Angeles Valley College,8189472600,"Laurie Nalepa, EdD",Dean of Career and Technical Education,nalepal@lavc.edu,8189472326,"5800 Fulton Avenue, Valley Glen, CA 91401-4096",www.lavc.edu/,Construction|Machine & Mechanical Systems|Electronics,5800 Fulton Avenue,Valley Glen,CA 91401-4096,2025-09-22T09:01:54.562180,False,False,False,True,True,True,False,False,False
ts_0152,TRADE_SCHOOLS,Los Angeles Mission College,8183647600,Marla Uliana,Dean of Career & Workforce Education,ulianamr@laccd.edu,8183647824,"13356 Eldridge Avenue, Sylmar, CA 91342-3200",https://www.lamission.edu/,Construction,13356 Eldridge Avenue,Sylmar,CA 91342-3200,2025-09-22T09:01:54.562232,False,False,False,True,False,False,False,False,False
ts_0154,TRADE_SCHOOLS,Los Medanos College,9254392181,Pamela Ralston,President,pralston@losmedanos.edu,9254737301,"2700 East Leland Road, Pittsburg, CA 94565",https://www.losmedanos.edu/,HVAC|Construction|Electronics,2700 East Leland Road,Pittsburg,CA 94565,2025-09-22T09:01:54.562277,False,True,False,True,True,False,False,False,False
ts_0156,TRADE_SCHOOLS,College of Marin,4154578811,Alina Varona,Dean of Workforce Development and Career Education,arvarona@marin.edu,41588322118171,"835 College Ave, Kentfield, CA 94904-2590",www.marin.edu/,Machine & Mechanical Systems|Electronics|Diesel & Automotive Tech,835 College Ave,Kentfield,CA 94904-2590,2025-09-22T09:01:54.562310,False,False,True,False,True,True,False,False,False
ts_0158,TRADE_SCHOOLS,Mendocino College,7074683000,"Timothy Karas, Ed.D",Superintendent/President,tkaras@mendocino.edu,7074683071,"1000 Hensley Creek Road, Ukiah, CA 95482",www.mendocino.edu/,Woodworking & Carpentry|Diesel & Automotive Tech|Welding,1000 Hensley Creek Road,Ukiah,CA 95482,2025-09-22T09:01:54.562339,True,False,True,False,False,False,False,False,True
ts_0162,TRADE_SCHOOLS,Merced College,2093846000,Autumn S. Gardia,Director of Career Technical Education,autumn.gardia@mccd.edu,2093816580,"3600 M St, Merced, CA 95348-2806",www.mccd.edu/,Diesel & Automotive Tech|HVAC|CAD/CAM Drafting |Electronics,3600 M St,Merced,CA 95348-2806,2025-09-22T09:01:54.562386,False,True,True,False,True,False,True,False,False
ts_0164,TRADE_SCHOOLS,MiraCosta College,7607572121,Sunny Cooke,Superintendent/President,scooke@miracosta.edu,7607956610,"One Barnard Drive, Oceanside, CA 92056-3899",www.miracosta.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Construction,One Barnard Drive,Oceanside,CA 92056-3899,2025-09-22T09:01:54.562415,False,True,True,True,False,False,True,False,False
ts_0166,TRADE_SCHOOLS,Modesto Junior College,2095756550,Brian Sanders,President,sandersb@yosemite.edu,2095756069,"435 College Ave, Modesto, CA 95350-5800",https://www.mjc.edu/,HVAC|Plumbing & Pipefitting|Welding|Machine & Mechanical Systems|Construction,435 College Ave,Modesto,CA 95350-5800,2025-09-22T09:01:54.562444,True,True,False,True,False,True,False,True,False
ts_0168,TRADE_SCHOOLS,Monterey Peninsula College,8316464000,"Marshall T. Fulbright III, Ed.D.",Superintendent/President,president@mpc.edu,8316464060,"980 Fremont St, Monterey, CA 93940-4799",www.mpc.edu/,Diesel & Automotive Tech,980 Fremont St,Monterey,CA 93940-4799,2025-09-22T09:01:54.562472,False,False,True,False,False,False,False,False,False
ts_0170,TRADE_SCHOOLS,Moorpark College,8053781400,Nicole Block,President,nblock@vcccd.edu,8055534897,"7075 Campus Rd, Moorpark, CA 93021-1695",www.moorparkcollege.edu/index.shtml,CAD/CAM Drafting |Diesel & Automotive Tech|Machine & Mechanical Systems|Electronics,7075 Campus Rd,Moorpark,CA 93021-1695,2025-09-22T09:01:54.562503,False,False,True,False,True,True,True,False,False
ts_0171,TRADE_SCHOOLS,Mt San Antonio College,9092747500,Tania Anders,President,tanders1@mtsac.edu,9092744734,"1100 N Grand Ave, Walnut, CA 91789-1399",www.mtsac.edu/,CAD/CAM Drafting |Welding|Diesel & Automotive Tech,1100 N Grand Ave,Walnut,CA 91789-1399,2025-09-22T09:01:54.562523,True,False,True,False,False,False,True,False,False
ts_0172,TRADE_SCHOOLS,Mt San Jacinto Community College District,9514876752,Roger W. Schultz,President,—,9514873003,"1499 N. State St., San Jacinto, CA 92583-2399",www.msjc.edu/,Diesel & Automotive Tech,1499 N. State St.,San Jacinto,CA 92583-2399,2025-09-22T09:01:54.562544,False,False,True,False,False,False,False,False,False
ts_0173,TRADE_SCHOOLS,Napa Valley College,7072567000,Grace Bungart,Sr. Executive Assistant,grace.bungart@napavalley.edu,7072567162,"2277 Napa-Vallejo Hwy, Napa, CA 94558-6236",https://www.napavalley.edu/,CAD/CAM Drafting |Welding|Machine & Mechanical Systems,2277 Napa-Vallejo Hwy,Napa,CA 94558-6236,2025-09-22T09:01:54.562563,True,False,False,False,False,True,True,False,False
ts_0175,TRADE_SCHOOLS,Newschool of Architecture and Design,8004907081,Chiao-Ling Hsu,President,chsu@newschoolarch.edu,,"1249 F St, San Diego, CA 92101",www.newschoolarch.edu/,CAD/CAM Drafting |Construction,1249 F St,San Diego,CA 92101,2025-09-22T09:01:54.562592,False,False,False,True,False,False,True,False,False
ts_0176,TRADE_SCHOOLS,Ohlone College,5106596000,Charles S. Sasaki,President,—,5106596200,"43600 Mission Blvd, Fremont, CA 94539-0390",www.ohlone.edu/,CAD/CAM Drafting |HVAC|Welding|Plumbing & Pipefitting|Machine & Mechanical Systems|Electronics|Construction,43600 Mission Blvd,Fremont,CA 94539-0390,2025-09-22T09:01:54.562612,True,True,False,True,True,True,True,True,False
ts_0178,TRADE_SCHOOLS,Orange Coast College,7144325072,Angelica Suarez,President,asuarez29@occ.cccd.edu,,"2701 Fairview Road, Costa Mesa, CA 92626",orangecoastcollege.edu/,Welding|Construction|HVAC|Electronics|CAD/CAM Drafting,2701 Fairview Road,Costa Mesa,CA 92626,2025-09-22T09:01:54.562641,True,True,False,True,True,False,True,False,False
ts_0179,TRADE_SCHOOLS,Otis College of Art and Design,8005276847,Charles Hirschhorn,President,otispresident@otis.edu,,"9045 Lincoln Blvd, Los Angeles, CA 90045-3505",www.otis.edu/,CAD/CAM Drafting,9045 Lincoln Blvd,Los Angeles,CA 90045-3505,2025-09-22T09:01:54.562661,False,False,False,False,False,False,True,False,False
ts_0180,TRADE_SCHOOLS,Oxnard College,8059865800,Roberto Gonzalez,President,rogonzalez@vcccd.edu,8056785230,"4000 S Rose Ave, Oxnard, CA 93033-6699",www.oxnardcollege.edu/,Diesel & Automotive Tech|HVAC|CAD/CAM Drafting,4000 S Rose Ave,Oxnard,CA 93033-6699,2025-09-22T09:01:54.562680,False,True,True,False,False,False,True,False,False
ts_0181,TRADE_SCHOOLS,Palo Verde College,7609215500,Dr. Bruce Moses,Superintendent/President,emubruce@gmail.com,,"One College Drive, Blythe, CA 92225",https://www.paloverde.edu/,Diesel & Automotive Tech|Welding|Construction|CAD/CAM Drafting |Woodworking & Carpentry,One College Drive,Blythe,CA 92225,2025-09-22T09:01:54.562727,True,False,True,True,False,False,True,False,True
ts_0182,TRADE_SCHOOLS,Palomar College,7607441150,Star Rivera-Lacey,Superintendent/President,sriveralacey@palomar.edu,,"1140 W. Mission Road, San Marcos, CA 92069-1487",www2.palomar.edu/,Woodworking & Carpentry|Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|HVAC,1140 W. Mission Road,San Marcos,CA 92069-1487,2025-09-22T09:01:54.562748,False,True,True,False,False,True,True,False,True
ts_0183,TRADE_SCHOOLS,Pasadena City College,6265857123,Jose Gomez,Superintendent/President,pccprez@pasadena.edu,6265857201,"1570 E Colorado Blvd., Pasadena, CA 91106-2003",pasadena.edu/,Diesel & Automotive Tech|Construction|Electronics|Machine & Mechanical Systems|Welding,1570 E Colorado Blvd.,Pasadena,CA 91106-2003,2025-09-22T09:01:54.562768,True,False,True,True,True,True,False,False,False
ts_0185,TRADE_SCHOOLS,Porterville College,5597912200,Maribel Hernandez,Administrative Assistant to the President,maribel.hernandez@portervillecollege.edu,5597912316,"100 E College Ave, Porterville, CA 93257",https://www.portervillecollege.edu/,Welding,100 E College Ave,Porterville,CA 93257,2025-09-22T09:01:54.562797,True,False,False,False,False,False,False,False,False
ts_0186,TRADE_SCHOOLS,Santa Ana College,7145646000,Dr. Annebelle Nery,Superintendent/President,—,7145646975,"1530 W. 17th Street, Santa Ana, CA 92706-3398",www.sac.edu/,Construction|Diesel & Automotive Tech|HVAC|Welding,1530 W. 17th Street,Santa Ana,CA 92706-3398,2025-09-22T09:01:54.562816,True,True,True,True,False,False,False,False,False
ts_0188,TRADE_SCHOOLS,College of the Redwoods,7074764100,General Phone,General Phone,WelcomeCenter@redwoods.edu,7074764135,"7351 Tompkins Hill Rd, Eureka, CA 95501-9300",https://www.redwoods.edu/,Diesel & Automotive Tech|Construction|Welding|Woodworking & Carpentry,7351 Tompkins Hill Rd,Eureka,CA 95501-9300,2025-09-22T09:01:54.562845,True,False,True,True,False,False,False,False,True
ts_0189,TRADE_SCHOOLS,Rio Hondo College,5626920921,Teresa Dreyfuss,Superintendent/President,—,5629083403,"3600 Workman Mill Rd, Whittier, CA 90601-1616",www.riohondo.edu/,Electronics|Machine & Mechanical Systems|Diesel & Automotive Tech|CAD/CAM Drafting |Welding|Woodworking & Carpentry|Construction,3600 Workman Mill Rd,Whittier,CA 90601-1616,2025-09-22T09:01:54.562865,True,False,True,True,True,True,True,False,True
ts_0191,TRADE_SCHOOLS,Riverside City College,9512228000,Lynn Wright,Acting President,president@rcc.edu,9512228804,"4800 Magnolia Avenue, Riverside, CA 92506",www.rcc.edu/,Diesel & Automotive Tech|Welding,4800 Magnolia Avenue,Riverside,CA 92506,2025-09-22T09:01:54.562893,True,False,True,False,False,False,False,False,False
ts_0193,TRADE_SCHOOLS,Sacramento City College,9165582111,Albert J. Garcia,President,GarciaAJ@scc.losrios.edu,9165582088,"3835 Freeport Blvd, Sacramento, CA 95822-1386",https://www.scc.losrios.edu/,Electronics|Machine & Mechanical Systems,3835 Freeport Blvd,Sacramento,CA 95822-1386,2025-09-22T09:01:54.562922,False,False,False,False,True,True,False,False,False
ts_0194,TRADE_SCHOOLS,Saddleback College,9495824500,Dr. Elliot Stern,President,scpresident@saddleback.edu,,"28000 Marguerite Pky, Mission Viejo, CA 92692-3635",https://www.saddleback.edu/,Diesel & Automotive Tech|Construction,28000 Marguerite Pky,Mission Viejo,CA 92692-3635,2025-09-22T09:01:54.562944,False,False,True,True,False,False,False,False,False
ts_0195,TRADE_SCHOOLS,San Diego City College,6193883400,"Ricky Shabazz, Ed.D.",President,rshabazz@sdccd.edu,6193883453,"1313 Park Boulevard, San Diego, CA 92101-4787",www.sdcity.edu/,HVAC|Electronics|Machine & Mechanical Systems,1313 Park Boulevard,San Diego,CA 92101-4787,2025-09-22T09:01:54.562964,False,True,False,False,True,True,False,False,False
ts_0196,TRADE_SCHOOLS,San Diego Miramar College,6193887800,Malia Kunst,Executive Assistant to the President,mkunst@sdccd.edu,6193887834,"10440 Black Mountain Rd, San Diego, CA 92126-2999",www.sdmiramar.edu/,Diesel & Automotive Tech,10440 Black Mountain Rd,San Diego,CA 92126-2999,2025-09-22T09:01:54.562984,False,False,True,False,False,False,False,False,False
ts_0197,TRADE_SCHOOLS,San Joaquin Delta College,2099545151,Dr. Lisa Aguilera Lawrenson,Superintendent/President,lisa.lawrenson@deltacollege.edu,2099545151,"5151 Pacific Ave, Stockton, CA 95207",www.deltacollege.edu/,CAD/CAM Drafting |Diesel & Automotive Tech|Electronics|HVAC|Machine & Mechanical Systems|Welding,5151 Pacific Ave,Stockton,CA 95207,2025-09-22T09:01:54.563003,True,True,True,False,True,True,True,False,False
ts_0199,TRADE_SCHOOLS,San Joaquin Valley College-Visalia,5597349000,General Phone,General Phone,—,8665447898,"8344 W Mineral King Ave, Visalia, CA 93291-9283",www.sjvc.edu/,HVAC,8344 W Mineral King Ave,Visalia,CA 93291-9283,2025-09-22T09:01:54.563032,False,True,False,False,False,False,False,False,False
ts_0200,TRADE_SCHOOLS,San Joaquin Valley College-Bakersfield,5597349000,General Phone,General Phone,—,8665447899,"201 New Stine Road, Bakersfield, CA 93309-2659",www.sjvc.edu/,HVAC,201 New Stine Road,Bakersfield,CA 93309-2659,2025-09-22T09:01:54.563051,False,True,False,False,False,False,False,False,False
ts_0201,TRADE_SCHOOLS,San Jose City College,4082982181,David Coon,Acting President,SJCCPres@sjcc.edu,,"2100 Moorpark Ave, San Jose, CA 95128-2798",www.sjcc.edu/,Construction,2100 Moorpark Ave,San Jose,CA 95128-2798,2025-09-22T09:01:54.563070,False,False,False,True,False,False,False,False,False
ts_0202,TRADE_SCHOOLS,College of San Mateo,6505746161,Manuel Alejandro Pérez,President,perezma@smccd.edu,6505746222,"1700 W Hillsdale Blvd, San Mateo, CA 94402-3784",www.collegeofsanmateo.edu/,Electronics,1700 W Hillsdale Blvd,San Mateo,CA 94402-3784,2025-09-22T09:01:54.563091,False,False,False,False,True,False,False,False,False
ts_0203,TRADE_SCHOOLS,Santa Barbara City College,8059650581,"Erika Endrijonas, Ph.D.",President,—,8057304011,"721 Cliff Drive, Santa Barbara, CA 93109-2394",www.sbcc.edu/,CAD/CAM Drafting |Construction|Diesel & Automotive Tech,721 Cliff Drive,Santa Barbara,CA 93109-2394,2025-09-22T09:01:54.563112,False,False,True,True,False,False,True,False,False
ts_0205,TRADE_SCHOOLS,Santa Monica College,3104344000,Kathryn Jeffery,Superintendent/President,jeffery_kathryn@smc.edu,3104344200,"1900 Pico Blvd, Santa Monica, CA 90405-1628",https://www.smc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting,1900 Pico Blvd,Santa Monica,CA 90405-1628,2025-09-22T09:01:54.563141,False,False,True,False,False,False,True,False,False
ts_0206,TRADE_SCHOOLS,Santa Rosa Junior College,7075274011,Angélica Garcia,Superintendent/President,angelicagarcia@santarosa.edu,7075274431,"1501 Mendocino Avenue, Santa Rosa, CA 95401-4395",www.santarosa.edu/,CAD/CAM Drafting |Electronics|Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,1501 Mendocino Avenue,Santa Rosa,CA 95401-4395,2025-09-22T09:01:54.563161,True,False,True,False,True,True,True,False,False
ts_0208,TRADE_SCHOOLS,College of the Sequoias,5597303700,	Brent Calvin,Superintendent/President,brentc@cos.edu,5597303745,"915 S. Mooney Blvd, Visalia, CA 93277-2214",https://www.cos.edu/,Diesel & Automotive Tech|Construction|CAD/CAM Drafting |HVAC|Welding,915 S. Mooney Blvd,Visalia,CA 93277-2214,2025-09-22T09:01:54.563190,True,True,True,True,False,False,True,False,False
ts_0209,TRADE_SCHOOLS,Shasta College,5302427500,Dr. Frank Nigro,Superintendent/President,presidentsoffice@shastacollege.edu,5302427510,"11555 Old Oregon Trail, Redding, CA 96003",https://www.shastacollege.edu/,Diesel & Automotive Tech|Welding,11555 Old Oregon Trail,Redding,CA 96003,2025-09-22T09:01:54.563210,True,False,True,False,False,False,False,False,False
